category,extra_report,source,canonical_report,severity,reason
orphan_no_source,"00-books-result/The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar/B0447-Epistle-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar/B0448-Movement-Decline-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The arts and crafts movement (Blakesley, Rosalind P. (Rosalind Polly)) (z-librar/B0449-Genesis-Chronology-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0459-Indian-Basket-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0460-Slipware-Dish-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0468-Introduction-Industrial-Reform-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0471-Nature-of-Gothic-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0472-Ideal-Book-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0477-Introduction-Modernism-Greenhalgh-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0479-Werkbund-Theses-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0480-Modern-Movement-Before-1914-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0485-Populuxe-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0490-Learning-from-Las-Vegas-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0494-Philippe-Starck-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0495-Fabricating-Identities-Jamaica-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0505-Introduction-Design-History-Methods-02-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0509-Design-History-History-of-Design-02-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0516-Refrigerator-Hum-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0517-History-of-Craft-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0518-Shaker-Furniture-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0521-Feminist-Critiques-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0522-Architects-Wife-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0534-Mechanical-Reproduction-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0536-Decorators-Doctors-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0538-Design-Modern-Magazine-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0540-Local-Regional-National-Global-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0541-Introduction-Global-Scales-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0543-Furniture-Colonialism-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0546-reader-full-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0547-OCR-Preface-Title-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0548-OCR-Contents-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0549-Parts-Histories-Methods-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0550-OCR-Contents-Alternative-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0551-OCR-Acknowledgements-Introduction-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0552-Notes-01-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0553-OCR-Slipware-Preface-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0554-Notes-02-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0555-OCR-Division-Labour-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0556-Humanizing-Modernism-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0557-Notes-03-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0558-In-Londons-Maze-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0559-Notes-04-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0560-Self-Made-Motormen-OCR-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0561-Introduction-Working-Class-Objects-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0562-Social-Cultural-Meaning-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0563-Notes-Guide-Working-Class-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0564-Section-10-Consumption-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0565-Consumption-Introduction-OCR-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0566-Notes-Consumption-01-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0567-Commodity-Fetishism-OCR-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0568-Notes-Commodity-Fetishism-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0569-Conspicuous-Consumption-OCR-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0570-Notes-Conspicuous-Consumption-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0571-Distinction-Introduction-OCR-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0572-Pierre-Bourdieu-1979-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0573-Introduction-Distinction-Second-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0574-Sense-of-Distinction-OCR-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
orphan_no_source,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0575-Notes-Distinction-report.md",,,P0,无法与 00-books/ 建立唯一源文对应关系；已标记停止使用
