action,report,source,match_method,score
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0499-Material-Doubts-Plastic-Fallout-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/49-MATERIAL DOUBTS AND PLASTIC FALLOUT,FROM AMERICAN PLASTIC.md",same_book_name_similarity,0.571
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0500-Green-Consumer-Guide-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/50-INTRODUCTION TO THE GREEN CONSUMERSUPERMARKET GUIDE.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0501-Redefining-Rubbish-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/51-REDEFINING RUBBISH COMMODITYDISPOSAL AND SOURCINGNicky Gregs.md",same_book_name_similarity,0.286
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0502-Hannover-Principles-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/52-THE HANNOVER PRINCIPLES DESIGNFOR SUSTAINABILITY.md",same_book_name_similarity,0.333
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0504-Introduction-Design-History-Methods-01-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/59-DESIGN HISTORY AND THE HISTORY OF DESIGN.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0506-Taking-Stock-Design-History-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/56-TAKING STOCK IN DESIGN HISTORYFran Hannah and Tim Putnam (19.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0507-State-of-Design-History-Part-I-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/57-THE STATE OF DESIGN HISTORY,PART I MAPPING THE FIELDClive Di.md",same_book_name_similarity,0.444
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0508-Design-History-History-of-Design-01-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/67-THE HISTORY OF CRAFTPaul Greenhalgh (1987).md",same_book_name_similarity,0.222
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0510-Design-History-or-Design-Studies-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/60-DESIGN HISTORY OR DESIGN STUDIESSUBJECT MATTER AND METHODSVi.md",same_book_name_similarity,0.333
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0511-Resisting-Colonization-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/61-RESISTING COLONIZATION DESIGNHISTORY HAS ITS OWN IDENTITYJon.md",same_book_name_similarity,0.222
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0513-Introduction-Object-Image-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/54-INTRODUCTION.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0514-Object-as-Image-Italian-Scooter-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/64-OBJECT AS IMAGE THE ITALIAN SCOOTER CYCLEDick Hebdige (1981).md",same_book_name_similarity,0.444
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0515-Most-Cherished-Objects-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/65-THE MOST CHERISHED OBJECTS IN THE HOMEMihaly Csikszentmihaly.md",same_book_name_similarity,0.375
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0520-Introduction-Gender-Design-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/91-INTRODUCTION TO DESIGN AND THEMODERN MAGAZINE.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0523-We-Three-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/75-WE THREE.md",same_book_name_similarity,0.500
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0524-Self-Made-Motormen-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/76-SELF-MADE MOTORMEN THE MATERIALCONSTRUCTION OF WORKING-CLASS.md",same_book_name_similarity,0.333
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0526-Introduction-Consumption-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/55-INTRODUCTION.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0527-Commodity-Fetishism-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/79-THE FETISHISM OF THE COMMODITY ANDITS SECRET, FROM CAPITAL.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0528-Conspicuous-Consumption-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/80-CONSPICUOUS CONSUMPTION, INTHE THEORY OF THE LEISURE CLASS.md",same_book_name_similarity,0.222
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0529-Sense-of-Distinction-Introduction-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/82-INTRODUCTION AND THE SENSE OF DISTINCTION,FROM DISTINCTION A.md",same_book_name_similarity,0.667
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0530-Tupperware-Party-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/83-'PARTIES ARE THE ANSWER' THE ASCENT OFTHE TUPPERWARE PARTY.md",same_book_name_similarity,0.222
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0531-Revolution-Will-Be-Marketed-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/84-THE REVOLUTION WILL BE MARKETEDAMERICAN CORPORATIONS AND BLA.md",same_book_name_similarity,0.333
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0533-Introduction-Mediation-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/63-INTRODUCTION.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0535-Advertising-Mother-Graphic-Design-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/88-ADVERTISING, MOTHER OF GRAPHIC DESIGNSteven Heller (1995).md",same_book_name_similarity,0.300
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0537-Integrative-Practice-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/90-INTEGRATIVE PRACTICE ORAL HISTORY,DRESS AND DISABILITY STUDI.md",same_book_name_similarity,0.222
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0542-Finding-Poland-Zakopane-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/95-FINDING POLAND IN THE MARGINSTHE CASE OF THE ZAKOPANE STYLED.md",same_book_name_similarity,0.300
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0544-Land-Rover-Colonial-Adventure-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/98-LAND ROVER AND COLONIAL-STYLE ADVENTUREJeanne van Eeden (200.md",same_book_name_similarity,0.273
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0545-Swoosh-Haiti-Romania-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/99-SWOOSH IDENTITY RECONTEXTUALIZATIONSIN HAITI AND ROMANIA.md",same_book_name_similarity,0.429
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0596-Zakopane-Introduction-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/70-INTRODUCTION.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0608-Swoosh-Introduction-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/78-INTRODUCTION.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0619-Section-3-Introduction-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/86-INTRODUCTION.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,"00-books-result/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/B0652-Identity-Introduction-report.md","00-books/The design history reader -- Grace Lees-Maffei, Rebecca Houze (eds_) -- New York/94-INTRODUCTION.md",same_book_name_similarity,0.250
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0699-Design-Ontological-Question-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/01-DESIGN AS AN ONTOLOGICAL QUESTIONTony Fry.md,same_book_order,0.222
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0700-Existential-Self-Locus-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/02-CHAPTER 9THE EXISTENTIAL SELF AS THE LOCUS.md,same_book_order,0.375
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0701-Precariousness-Grievability-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/03-PRECARIOUSNESS AND GRIEVABILITYJudith Butler.md,same_book_order,0.167
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0702-Ethics-in-the-Making-report.md,"00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/04-ETHICS IN THE MAKINGBodil Jonsson, Peter Anderberg, Eva Flod.md",same_book_order,0.182
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0703-Coloniality-Knowledge-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/05-WHAT IS COLONIALITY OF KNOWLEDGEMadina V. Tlostanova.md,same_book_order,0.111
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0704-Force-Form-Genre-report.md,"00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/06-CHAPTER 20THE FORCE OF FORM, THE EFFECT OF GENRE.md",same_book_order,0.333
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0705-Understanding-Ontology-Thrownness-report.md,"00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/07-CHAPTFER24UNDERSTANDING, ONTOLOGY, THROWNNESS.md",same_book_order,0.333
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0706-Question-Concerning-Technology-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/08-THE QUESTION CONCERNING TECHNOLOGYMartin Heidegger.md,same_book_order,0.286
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0707-Plato-Effect-Architecture-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/09-THE PLATO EFFECT IN ARCHITECTUREChristopher N. Henry.md,same_book_order,0.250
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0708-Cosmoecological-Sheep-Arts-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/10-CHAPTER 41COSMOECOLOGICAL SHEEP AND THE ARTS.md,same_book_order,0.286
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0709-Outing-AI-Turing-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/11-CHAPTER42OUTING ARTIFICIAL INTELLIGENCERECKONING WITH TURING.md,same_book_order,0.125
rewrite_existing_unmapped_report,00-books-result/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/B0710-Design-Philosophy-Reader-full-report.md,00-books/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis/The design philosophy reader _ edited by Anne-Marie Willis_ -- Anne-Marie Willis.md,same_book_order,0.300
rewrite_existing_unmapped_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0714-Introduction-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/30-INTRODUCTION.md",same_book_name_similarity,0.333
rewrite_existing_unmapped_report,"00-books-result/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/B0726-Connection-Machine-report.md","00-books/The designed world _ images, objects, environments -- Buchanan, Richard (editor)/19-THE DESIGN OF THE CONNECTION MACHINE.md",same_book_name_similarity,0.333
